comment,author,date,num_likes
락스타 진짜 올거같아 ㅋㅋㅋ,이희원,2023-01-24T11:28:08Z,0
국기에 대한 경례때 주펄님 양말 벗거지는거랑 혼신을 담은 애국가가 잘렸네ㅋㅋㅋㅋ 원본 꼭 보셈,초장,2023-01-24T11:28:01Z,8
구진스 구토 잘들었읍니다,TOUCH B,2023-01-24T11:26:25Z,0
주우재  ㅇㄷ,래,2023-01-24T11:26:11Z,0
올드진스 디토 미친 거 아니냐고ㅋㅋㅋㅋㅋ,내불남로,2023-01-24T11:25:51Z,3
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=8m47s"">8:47</a> 갑자기 락스타게임즈에 추파 던지는 준빈쿤...",민트초코맛바,2023-01-24T11:25:02Z,13
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,캉캉,2023-01-25T09:11:48Z,0
애국가 어디갔습니까,사과키위,2023-01-24T11:24:52Z,0
님들이거원본도 개잼슴 원본원래잘안보는데,Win B,2023-01-24T11:24:29Z,0
엔딩 익숙하다ㅋㅋㅋㅋㅋㅋ,황건하,2023-01-24T11:24:22Z,0
정장엔 하얀양말 인가요?,음모론자,2023-01-24T11:19:35Z,0
방송출연할때마다 뱃지다는걸로해줘잉,김끼요루,2023-01-24T11:19:18Z,0
곽튜브 너무 귀여워 ㅋㅋㅋㅋㅋ,혀니,2023-01-24T11:19:14Z,0
진짜 시상식이 이렇게 재밌을수가 있나ㅋㅋ 공중파 저리가라네,엄재훈,2023-01-24T11:18:56Z,4
풍형 숨좀셔 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,어묵돌이,2023-01-24T11:18:25Z,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,김끼요루,2023-01-24T11:17:53Z,0
마지막 디토에서 진짜ㅋㅋㅋㅋㅋㅋ,amugae kim,2023-01-24T11:16:19Z,2
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=12m35s"">12:35</a> 펄ㄹㅇㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",김캠벨문학사,2023-01-24T11:15:52Z,2
이렇게 자리 만들어줘서 감사합니다. 침착맨 늘 넘나 잼있고 고맙고 잘생기고 다합니다 ㅠㅠ 풍님이 &quot;뀰이가 활짝웃고있지 않을까&quot; 할 때 옆에서 주펄님 순간적으로 활짝 웃는 표정 짓는 거 진짜 귀엽네여 ㅋㅋㅋ,Suzinne Kim,2023-01-24T11:15:46Z,115
왠지 유튜브 총회는 올해 연말에 재조명 될거같은데.. <br>예언서처럼 토론에 거론된 안건들이 다 실현될것 같음,이재봉,2023-01-24T11:12:11Z,0
주펄 줌인 될때마다 너무 웃김,Wj L,2023-01-24T11:12:06Z,3
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=35m20s"">35:20</a> ㅋㅋㅋㅋㅋ라이브로 볼 때는 주펄 이렇게 당황하는 줄 몰랐다 이말이야",Shane Joo,2023-01-24T11:11:50Z,43
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=30m42s"">30:42</a> 여윽시 인생이 힙합인 침착맨답게 디스도 잘하시네요",1017 stranger,2023-01-24T11:11:05Z,21
아재스 폼 미쳤다..,양파감자,2023-01-24T11:09:38Z,0
이게진짜 순수 웃음으로는 1등이다,빵통조림,2023-01-24T11:09:24Z,8
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=40m30s"">40:30</a>",jaam sung,2023-01-24T11:09:05Z,0
-철저히 방장 편의식 어수선한 진행<br>-근데 은근히 할 건 다 함<br>-누추해 보이는 배경에 왠지 멋낸 귀빈들<br>-이젠 거의 가족과 같은 펄풍<br>-암튼 웃기고 커엽고 기특하지만 또 가끔씩 고개 푹 숙이게 만드는 준빈쿤<br>-광기를 숨기고 있지만 일단은 얼떨결에 휘말린 일반인들처럼 보이는 PD님들<br>-조만간 재활용 될 락스타의 상패<br>-건설적 회의 명목으로 온갖 소리 늘어놓음<br>(근데 은근 건질만한 괜찮은 내용도 섞임)<br>-힘 축 빠지는 노래로 마무리<br><br>마치 침투부를 함축시킨 듯한 어워드였다<br>이게 옳게 된 시상식이지ㅋㅋㅋㅋ<br>2023년 올해도 잘 부탁해요 침투부!,딸기차빵,2023-01-24T11:09:04Z,644
👍👍👍👍👍👍👍👍👍,1C5,2023-01-26T02:57:36Z,0
네번째 줄에 “펄풍” 아닌가여 ㅋㅋㅋㅋ 펄님 어디갓어😂😂,dpdmd,2023-01-24T22:31:05Z,15
재수하면서 혼자 밥먹을때 늘 침투부 보면서 칙칙한 시기 잘 보냈는데 이번에 고대 합격했습니다 감사합니다 털보형,피카츄돈까스,2023-01-24T11:08:27Z,215
후배님 무슨과세요,ㄴㄴ,2023-01-26T03:58:39Z,0
@원이종 독이 잔뜩 올랐네,Kymphony,2023-01-24T14:12:23Z,33
@Q 좀 믿어라 ㅋㅋㅋ,위험한자식조용혁,2023-01-24T12:40:50Z,5
고구려대 말하는거죠?,원이종,2023-01-24T11:55:55Z,17
축하해요,고먐미,2023-01-24T11:48:20Z,5
준빈이 예쁘게하고 왔넹,황익선,2023-01-24T11:08:05Z,0
빠니보틀상이 콘텐츠 잘만드는 상인가 ㅋㅋㅋ,Just.,2023-01-24T11:07:55Z,0
이쯤되면 나와라 락스타민수야~,seul seul,2023-01-24T11:06:47Z,0
역시 83년생의 자존심 침착맨 그리고 김희철,간단하게말해줘,2023-01-24T11:05:02Z,1
83년생 이병건,기무풍그상,2023-01-24T11:33:48Z,1
준빈쿤 너무 멋있어 너무 멋있어,칠공이,2023-01-24T11:04:56Z,0
무친 디토,달덩이,2023-01-24T11:04:35Z,0
저주받은 디토까지 알찬 구성 감사하다,숨겨진트롤,2023-01-24T11:03:27Z,24
주펄 방망이 진짜 미친듯이 웃었네 ㅋㅋㅋ 저게 왜 있냐고,tricera tops,2023-01-24T11:03:01Z,5
전무님 회전목마 부르는거 완전 아저씨같애 ㅋㅋㅋㅋㅋㅋㅋㅋ,POTATO STEW,2023-01-24T11:02:23Z,5
웹툰을 창조하신 김풍 형님은 또 팝업 유튜버라는 직업을 창조하셨구나,ska lee,2023-01-24T11:00:17Z,166
디토 ㅋㅋㅋㅋㅋㅋ 출연방송인도 아닌데 끝까지 부르는 샌박피디님들 삘하게 웃기네 ㅋㅋㅋㅋㅋㅋㅋ,laconic,2023-01-24T11:00:06Z,18
준빈쿤 상받고 진짜 좋아하는거같고 감동받은거같아서 뭔가넘귀엽다.....ㅋㅋㅋㅋㅋ,jayworker1,2023-01-24T10:59:41Z,454
준빈쿤이랑 결혼할 거 아니면 플러팅하지마세요 마음 헷갈리게,김민우,2023-01-25T13:46:21Z,9
요번에 정말 너무 귀염뽀짝 !,YM,2023-01-24T20:27:47Z,1
@이가연 준빈쿤 많이 사랑해조요.....,루루,2023-01-24T20:04:38Z,18
준빈쿤 살짝 안 좋아했었는데 이 영상보고 넘 기여워서 좋아짐 카와이…,이가연,2023-01-24T18:23:07Z,13
"@황익선 소중 <a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=10m35s"">10:35</a>",용달블루,2023-01-24T14:05:42Z,3
락스타야 얼른 와라,D s,2023-01-24T10:58:02Z,0
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=48m12s"">48:12</a>  또국지 진짜 침투력 개웃기네ㅋㅋㅋㅋㅋㅋ",Stain SOO,2023-01-24T10:56:18Z,21
인트로 영상으로 뽑힐 영상 진짜 많았는데 곽튜브를 선택한 침투부...혹시 300만을 노리는건가...?,쿠르르팡팡,2023-01-24T10:54:17Z,8
곽준빈 화이팅!,으악,2023-01-24T10:52:57Z,0
사골 달달하다 ㅎㅎ,Super Korea,2023-01-24T10:51:21Z,0
통역하는거 ㅋㅋ 옛날 개콘때 김성원식 번역개그같아서 웃기네 ㅋㅋㅋㅋ,비늘,2023-01-24T10:51:16Z,2
어우 어수선햌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,뿌링,2023-01-24T10:51:06Z,0
준빈쿤 마음도 잘생겼다❤,Hyemya,2023-01-24T10:51:00Z,11
‘마음도’,조혁규,2023-01-24T14:02:28Z,2
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=28m44s"">28:44</a> 빙빙 아세요?<br>알죠. 삐잉비잉 도~라~가~는~ 회전…몽…ㅁ……",잭과 콩나물 공장,2023-01-24T10:50:58Z,5
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,캉캉,2023-01-25T09:18:48Z,0
유투브길이는 사바사인거같아요.<br>저는 컴퓨터로 게임할때만 보기때문에 좀 긴영상을 선호하는 편인데.<br>그냥 자기전에 심심풀이로 보거나 이동시 잠깐 시청하는 사람들은 짧은 영상을 선호할지도?,김휘동,2023-01-24T10:50:42Z,0
니가 가라 시드니 듣기만 해도 설래네,데에다안해애,2023-01-24T10:50:11Z,0
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=10m00s"">10:00</a> <a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=10m00s"">10:00</a><br>秋葉原メイド喫茶「めいどりーみんSHIBUYA」QSCSの見習いグループ所属「つつじ」様にこの光栄を捧げます。<br>ありがとうございます。",곽보틀 KWAK Bottle,2023-01-24T10:48:27Z,10
한동규피디 자꾸 웃참하는 거 귀엽ㅋㅋ,Kk K,2023-01-24T10:48:10Z,41
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=0m54s"">0:54</a> 준빈쿤 등장할때 왜이렇게 제리같냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",우끼,2023-01-24T10:47:52Z,19
ㄹㅇㅋㅋㅋㅋㅋ,Arg Dali Salvador,2023-01-24T15:30:17Z,0
수요없는 하울링....,정하,2023-01-24T10:46:50Z,0
올해 시상식에 궤도가 또 받을 거 같은 상상에 화학 공부 마렵다 ㅋㅋㅋㅋ,구독자 100명기원 돌타입 석무강,2023-01-24T10:44:36Z,4
이건 애국가 제창부터 풀영상으로 봐야함,logout Kim,2023-01-24T10:43:10Z,8
올드침스 디로 매무리 완벽하고ㅋㅋㅋ,ㅇㅈㅅ,2023-01-24T10:42:01Z,8
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=21m23s"">21:23</a>",ᄋᄋᄋ,2023-01-24T10:39:10Z,0
이게 실전 압축 영어다 자석들아 ~,오롯이,2023-01-24T10:38:35Z,1
준빈쿤 알러뷰,세정,2023-01-24T10:37:11Z,1
곽튜븐 평생 행복했음 좋겠다,리다,2023-01-24T10:36:36Z,51
디토 가사가 침투부랑 그럴싸하게 어울려 ㅋㅋㅋ훌쩍 커버렸어 함께한 기억처럼~,K Hana,2023-01-24T10:36:22Z,7
캄다운 어워드 유 갓 어워드,-또배기스,2023-01-24T10:36:14Z,0
이거 원본 언제 올라와요!? 미치겠당 ㅋㅋㅋㅋㅋㅋ 당장 원본으로 꼼꼼하게 보고 싶당 ㅋㅋㅋㅋㅋㅋㅋ,mae,2023-01-24T10:35:48Z,17
친절한 사람들,이윤경,2023-01-24T12:03:13Z,3
유튜브 동시송출 하면서 원본은 방송한 끝난 시점부터 바로 볼 수 있어요,키이키이이키이키,2023-01-24T11:28:21Z,1
"침투부는 원본이 제일 먼저 올라와요 <a href=""http://www.youtube.com/results?search_query=%23%EC%B9%A8%EC%B0%A9%EB%A7%A8%EC%9B%90%EB%B3%B8%EB%B0%95%EB%AC%BC%EA%B4%80"">#침착맨원본박물관</a> 으로 가보세요",오그림,2023-01-24T11:01:29Z,2
침착맨 원본 박물관에서 실시간 버튼 눌러서 내려가면 있어용,쏘니,2023-01-24T10:40:27Z,3
올라온지 오래됐음,세정,2023-01-24T10:37:38Z,13
아직 초반부인데 예전에 생방으로 본 주펄 애국가 부분 생각만 해도 웃기네 ㅋㅋㅋㅋㅋㅋㅋ,귀족표범,2023-01-24T10:35:41Z,8
니트 입은 PD님 빠니보틀인줄 알았는데 아니었네,하루이리터,2023-01-24T10:35:31Z,0
언제 200만넘었냐ㅠㅠㅠ,홀롱,2023-01-24T10:34:15Z,0
주우재씨 어디갓죠,정선명,2023-01-24T10:33:27Z,0
아껴봐야지~~❤,mae,2023-01-24T10:33:27Z,0
이게 현대판 조공 책봉 관계 그런건가,늘보쿤,2023-01-24T10:32:27Z,1
연휴를 마무리하는 최고의 선물...,S. J. Kim,2023-01-24T10:32:18Z,2
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=3m15s"">3:15</a> 참... 이렇게 말하면 안되는데 ㅋㅋㅋ 을사오적 사진 찍으러 온것 같네 ㅋㅋㅋㅋ",Chamin,2023-01-24T10:30:13Z,3
애국가 태극기 짤린거 진짜 아쉽다 ㅋㅋㅋㅋㅋㅋ 하이라이트가 통채로 증발했네,왕짱,2023-01-24T10:28:47Z,10
침투부어워드가 공중파보다 권위있는 이유<br>100% 시청자 투표로 선정됨,갈색폭격기,2023-01-24T10:28:33Z,50
"편집자형 오타났어 <a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=4m52s"">4:52</a>  침부투라니 같은 하남자로써 못참아 힝구",얘야인생은원래자기생각ㄷH로되지않는법이란,2023-01-24T10:28:18Z,3
2022년 고3 생활하면서 너무 힘들고 포기하고 싶은 순간도 정말 많았지만! 석식 먹기 전이나 기숙사에서 새벽에 소소하게 10-20분씩 챙겨보는 맛으로 힘든 수험 생활을 버틸 수 있었습니다. 앞으로의 침튜브와 함께 고공행진하며 더 좋은 사람이 되도록 하겠습니다. 사랑해 침착맨,남철산,2023-01-24T10:28:11Z,778
South iron mountain ㄷㄷ,maos qox,2023-01-26T03:57:53Z,0
잘 하실 거예요😊,Second Best Capitalism,2023-01-25T06:03:13Z,0
철산씨가 다니는 학교는 그럼 철산고인가요? 푸하하하핰!,달농,2023-01-25T03:56:04Z,1
철산아 행복해야한다~,Francesco J,2023-01-25T01:09:21Z,0
철산쿤 수고했엉 뽀뽀쪽,Mms M,2023-01-24T18:47:27Z,0
곽준빈 귀여웡 올해도 재밌는걸로 나오자!!,국밥위의 포뇨,2023-01-24T10:27:25Z,33
눈 감고 엔딩 노래들으면 좀비바이러스에 뇌 오염된 상태로 어디 묶여서 부르는 거 같음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,김정연,2023-01-24T10:27:00Z,18
ㅋㅌㅋㅋㅋ,홍혜진,2023-01-24T13:58:35Z,0
작년 한 해 침투부 덕분에 행복했습니다!<br>올해도 즐거운 컨텐츠 많이 만들어주셔서 얼마 안남은 제 군생활이 순식간에 지나가게 해주세요! <br><br><br><br><br>24년 전역입니다!,수다솔,2023-01-24T10:24:37Z,54
속보 아직 23년 1월도 안끝났다,Dovahkiin,2023-01-24T16:36:07Z,0
24년은 안 온다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 춤추는 페페나 보며 버텨라 ㅋㅋㅋㅋ,김민수,2023-01-24T12:03:22Z,0
나라 지켜주셔서 감사합니다 조금만 더 화이팅하세요☺️,포동포동,2023-01-24T11:04:03Z,1
24년이 오나요??,reenact,2023-01-24T10:56:48Z,9
저도 24년 4월 전역입니다,해피엔딩,2023-01-24T10:43:06Z,1
"&#39; 우리에겐 MAMA, 멜론 뮤직 어워드, 연예 대상, 아카데미 시상식 이다~ 이 말이야 &#39;<br>★ ★ ★ ★ ★",침동진 평론가,2023-01-24T10:23:20Z,41
@hahahaho ㅋㅋㅋㅋㅋㅋㅋ 그래미 ㅋㅋㅋㅋㅋ 축하공연 뉴침스의 뒷통,침동진 평론가,2023-01-24T13:07:45Z,0
이게 리얼 그래미 아카데미지,hahahaho,2023-01-24T11:27:57Z,3
올해 300만 갑시다,Chan hui Jeon,2023-01-24T10:22:49Z,0
준빈씨 포멀한 스타일 너무 잘어울리네요,헤모네이드,2023-01-24T10:22:23Z,8
앟 주펄 애국가 편집됐네 아숩,예진,2023-01-24T10:21:08Z,0
ㅋㅋ 준빈이 귀여웡,개백수가꿈,2023-01-24T10:20:55Z,0
Calm down award. You got award. ㅋㅋㅋㅋㅋㅋㅅㅂㅋㅋㅋㅋㅋㅋ준빈쿤 너무 좋앜ㅋㅋㅋ,North,2023-01-24T10:20:51Z,30
저항 없이 터짐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,성이름,2023-01-24T10:22:42Z,3
아웃트로 삼태기 메들리 아니네ㅋㅋ,명월스님,2023-01-24T10:19:41Z,0
인트로 진짜 ㅋㅋㅋㅋㅋㅋㅋ,Duchan Park,2023-01-24T10:19:33Z,0
차려입으니까 ㄹㅇ 존잘이네 평소에 후리한 모습만 보여주더니… 역시 곽준빈,잭과 콩나물 공장,2023-01-24T10:18:49Z,39
당신이 제일 나빠,테두킴,2023-01-24T10:46:39Z,3
아니 마지막에 개방장이라고 할 줄 알았는데..?,pepper,2023-01-24T10:29:01Z,9
주호민님 정장 입으니까 질뿌기 같아요! 멋있어요~,Ssapposer,2023-01-24T10:18:28Z,0
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=55m55s"">55:55</a> 지옥에서 올라온 Dittoㅋㅋㅋㅋㅋ 풀버전으로 꽉꽉 채운 침수자도 아주아주 감사하다",봤구나마타타,2023-01-24T10:17:59Z,821
사이비임? 이라네 ㅋㅋㅋㅋ,ᄎᄌᄋ,2023-01-26T18:50:11Z,0
분신사바 ㅋㅋㅋㅋㅋㅋㅋㅋ,개밍,2023-01-25T10:51:45Z,1
스타트 정확히 끊는 주펄님 역시..,Meel aphy,2023-01-25T03:53:24Z,3
영상 내내 웃긴 했는데 여기서 제일 빵터짐 ㅋㅋㅋㅋㅋㅋ<br>왜 중간컷 안하고 계속 부르냐고 ㅋㅋㅋㅋㅋㅋ,LEGO,2023-01-25T00:14:52Z,3
누가 이거보고 &#39;낡고해진스&#39;라고 한 게 개웃김,차유진,2023-01-24T19:01:28Z,30
침부투 오타이써요 침수자님~,민승기,2023-01-24T10:17:47Z,0
괴도님 올해부터 더 열심히 하실게 보이는 기분,몬스터울트라,2023-01-24T10:17:35Z,6
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=13m54s"">13:54</a> 진짜 ㅈㅗ오오오오온ㄴ나 웃기네ㅔㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",L_cuga,2023-01-24T10:17:19Z,2
"인트로 <a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=7m58s"">7:58</a>",아빠가힘쎄면부가세,2023-01-24T10:15:17Z,1
이백만 축하드립니당,벼씨,2023-01-24T10:15:17Z,1
ㅋㅋㅋㅋ 올해 레데리2 잘 되서 내년에는 락스타도 꼭 참여하자,PNXG,2023-01-24T10:15:09Z,4
JB 수트 차려입고 흰양말 개킹받네 ㅋㅋㅋ,쿠왁쿠왁,2023-01-24T10:14:49Z,2
칠무해 폼 미쳤다,Cyan,2023-01-24T10:13:50Z,4
지옥의 디토 잘들었습니다...,K M,2023-01-24T10:13:44Z,0
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=55m57s"">55:57</a>   &quot;가자&quot;",강영훈,2023-01-24T10:13:43Z,3
진짜 가야될듯 ㅋㅋㅋㅋ,Hotspur Spurs,2023-01-24T15:10:40Z,0
궤도가 없다는게 믿겨지지않는다 ..,실망한개구리,2023-01-24T10:13:27Z,3
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=7m55s"">7:55</a> 영어하는 준빈쿤을 보고 저도 영어에 자신감이 생겼어요!! 야!! 너두 할 수 있어!",라노링,2023-01-24T10:12:06Z,101
듣고 바로바로 나오는게 은근 쉽지않음.,현이,2023-01-25T03:46:37Z,0
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=55m55s"">55:55</a> 지옥의 장송곡",이종호,2023-01-24T10:11:59Z,5
조커피디 웃참 시부래 ㅋㅋㅋㅋ,S,2023-01-24T10:11:43Z,0
긍데 영어 진짜로 저렇게 하는거임??,goring,2023-01-24T10:11:29Z,0
이게 나한텐 한시간짜리 수트 뽀르노야,가마우,2023-01-24T10:10:49Z,1
한결같지만 올해도 버텨준 침착맨 고맙다!,ㅇㄱㅁ,2023-01-24T10:10:37Z,808
👍👍👍👍👍👍👍👍👍,1C5,2023-01-26T02:57:44Z,0
@김장 걍 그냥 꼬아서 말해본거,정만규,2023-01-25T03:43:31Z,2
@정만규 ? 니가 뭘버팀?,김장,2023-01-25T03:23:00Z,7
우리가버틴거짘ㅋㅋ 침형은 지맴대로 하는걸,정만규,2023-01-25T00:29:22Z,4
침착맨은 갓청자를 슬프지 않게 하려고 버텼다!,조규현,2023-01-24T13:22:13Z,35
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=4m25s"">4:25</a> 주펄님 머리하셨네 이러네ㅋㅋㅋㅋㅋㅋㅋㅋ",하루그림하나  1Day1Greem,2023-01-24T10:10:24Z,10
곽튜브 장하다!,공활 의형제,2023-01-24T10:10:03Z,0
곽튜브 턱시도 좀 보셈 폼 미쳤다... ㄷㄷ,석찬 이,2023-01-24T10:10:01Z,2
전무님은 전설이다 2관왕 미쳣따,로떼우승,2023-01-24T10:09:51Z,1
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=55m56s"">55:56</a> 살구색 수정구 놓고 주술 시작",JinG,2023-01-24T10:09:19Z,12
ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Hotspur Spurs,2023-01-24T15:07:03Z,0
락스타 이래도 안 와?,흰둥,2023-01-24T10:08:37Z,3
유독 화면 왼쪽이 밝아보이네요,Latifundia,2023-01-24T10:07:48Z,1
"연기대상, 연예대상은 안봐도 침투부 어워즈는 꼭 본다 ㅋㅋㅋ",Muy Cansado,2023-01-24T10:07:11Z,215
@JAKE 이제 놀뭐도 개노잼이라 유재석 수상도 관심없음 ㅋㅋㅋ,김민수,2023-01-24T12:05:42Z,8
ㄹㅇㅋㅋ,Sol,2023-01-24T11:46:40Z,0
사실 이제 수상 유재석님이 받냐안받냐 말고 딱히 관심도없어짐 ㅋㅋㅋㅋㅋㅋㅋㅋ,JAKE,2023-01-24T10:29:40Z,23
재미면에서 비교가 안되니 뭐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,크레센도_999(crescendo_999),2023-01-24T10:27:22Z,23
곽준빈 귀여워…,주황공룡,2023-01-24T10:07:10Z,3
아저씨 6명이 정장차려 입고 모여서 시상식 진행 후 디토로 마무리하는 방송,그린테라스,2023-01-24T10:07:01Z,7
준빈쿤 ㅋㅋㅋㅋ,bc a,2023-01-24T10:07:00Z,0
"라이브로 한번 맛보고, 본 채널에서 다시 맛보고... 이게 야스지",흥국59,2023-01-24T10:06:11Z,3
락스타야 고맙다~,이현호,2023-01-24T10:06:11Z,0
준빈쿤 표정 너무 웃기네 진짜 ㅋㅋㅋ,Hermes,2023-01-24T10:05:44Z,68
이건 진짜 침원박가서 3시간 풀로 봐야됨,ㅇㅇ,2023-01-24T10:05:41Z,676
바로 보러간다,차근,2023-01-25T14:58:29Z,0
이런 댓글이 모든 영상에 있어.. 우린 도대체 어떻게 살아야 해?,갑자기 연설하는 사람,2023-01-25T12:22:35Z,3
생방 개꿀,bird,2023-01-25T09:04:01Z,0
섹시프린스침원박,Seokhun Oh,2023-01-24T23:48:45Z,0
이거 ㅅㅂ 개꿀잼,고앵이,2023-01-24T19:18:23Z,0
재획용 영상 키타ㅡ!,별,2023-01-24T10:05:31Z,0
애국가로 워밍업해주고 디토로 혼을 빼버린 방송,stk,2023-01-24T10:05:23Z,34
아카데미! 깐느! 선댄스! 침투부! 렛츠고~,JW Shin,2023-01-24T10:05:21Z,2
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ디토 합창 개웃기넼ㅋㅋㅋㅋㅋㅋㅋ,jin bake,2023-01-24T10:05:14Z,12
곽튜브 잘생겨보이네,아라따,2023-01-24T10:05:09Z,0
컴다운 어워드 유갓어워드 ㅋㅋㅋㅌ의역전문가 곽튜브 폼 미쳤곸ㅋㅋ,Aossi,2023-01-24T10:05:01Z,4
디토 끝도 없이 뇌절하는게 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,JH CHUN,2023-01-24T10:05:00Z,68
디토 다시 들으러 옴,두초리,2023-01-24T10:04:54Z,0
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=00m55s"">00:55</a> &#39;폭력적인 웃음이다.&#39;",행복한아메바,2023-01-24T10:04:52Z,4
주펄님 소향버전 애국가 어디갔어..,민철 신,2023-01-24T10:04:43Z,6
쭈향 애국가 왜 짤렸지 올해 최고로 웃겼는데,block,2023-01-24T10:04:35Z,5
준빈쿤 오늘 잘생겨 보이네,SUNGJUN PARK,2023-01-24T10:04:21Z,1
뉴진스가 찾아와준것도 고마운데 지옥의 랩소디토로 복수해버리는 아저씨들...,oyif,2023-01-24T10:04:00Z,268
개 웃기다 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,두꼼,2023-01-24T12:40:10Z,14
박휘순 폼 미쳤다,Death,2023-01-24T10:03:55Z,7
연휴 마지막날 보는 침투부… 이게… 행복…?,L_cuga,2023-01-24T10:03:29Z,39
소개하고 내빈 들어오면 박수가 나와야 되는데 침착맨 웃음이 나오네 ㅋㅋㅋㅋㅋㅋ,포브,2023-01-24T10:03:19Z,1455
👍👍👍👍👍👍👍👍👍,1C5,2023-01-26T02:57:28Z,0
@Paul Phoenix 침하하하~,Jinseok Lee,2023-01-25T14:36:47Z,0
그냥 웃음도 아니고 박장대소ㅋㅋㅋ,미어캣,2023-01-25T09:12:22Z,0
ㅋㅋㅋㅋㅋㅋㅋ 아 근데 차려입은 게 너무 웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,김인환,2023-01-24T23:28:55Z,0
ㄹㅇ 너무 신박한 시상식이라 침다운 것bbbb,김주연,2023-01-24T18:37:53Z,0
"<a href=""https://www.youtube.com/watch?v=2KxEIeVNOtQ&amp;t=55m56s"">55:56</a> 시상식에서 부두술? 오히려 좋아",Ko Mar,2023-01-24T10:03:19Z,16
어느샌가 뻔뻔해진 준빈쿤..!!<br>아재들 앞에선 당당한 자신감대장이지만 여캠들 앞에선 구석에 웅크려 괜찮아요만 남발하는…,빡으,2023-01-24T10:03:19Z,15
❤❤❤,김해맨,2023-01-24T10:03:18Z,0
레오나르도 디카프리오 결국 또 수상 실패 했네..,수정과절단기,2023-01-24T10:03:05Z,6
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,캉캉,2023-01-25T09:26:04Z,0
곽침펄풍 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋ,치킨을 업고,2023-01-24T10:03:03Z,2
컴다운 어워드 유 갓 어워드 ㅋㅋㅋㅋㅋ 근데 맞는 말 아닌가요? ㅋㅋㅋ,Young jin Choi,2023-01-24T10:02:53Z,1
